decision_date,next_date,basket_hash,basket_members,n_valid,coverage,F_tk,label_v0_0,label_v0_1,p_v0_0,p_v0_1,r_alts,r_maj_weighted,y,r_btc,r_eth,btcdom_recon,n_constituents_used
2024-07-15,2024-07-22,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,EZETH,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,SUI,TAO,UNI,VET,XLM,XMR,XRP","STETH,XRP,ADA,DOT,LINK,BCH,UNI,NEAR,LTC,KAS,ICP,PEPE,ETC,FET,APT,XLM,XMR,HBAR,STX,VET,FIL,ATOM,RENDER,ARB,IMX,INJ,EZETH,SUI,OP,TAO",26,86.66666666666667,0.0057212912087912,YellowGreen,,62.74509803921568,,0.1071803823650047,0.1079465992042839,0.0007662168392792,0.1172553213551856,0.0862262475188466,5279.339645809845,19.0
2024-07-22,2024-07-29,"ADA,APT,AR,ARB,ATOM,BCH,BONK,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,STETH,STX,TAO,UNI,VET,WIF,XLM,XMR,XRP","STETH,XRP,ADA,LINK,DOT,BCH,NEAR,UNI,LTC,PEPE,ICP,KAS,FET,ETC,APT,XLM,XMR,STX,WIF,RENDER,FIL,ARB,HBAR,INJ,IMX,ATOM,TAO,VET,BONK,AR",26,86.66666666666667,0.0061662747252747,YellowGreen,,66.66666666666666,,-0.0783835257904283,-0.0205152426901906,0.0578682831002376,0.0022633527790179,-0.0736652987850104,5346.596953375984,19.0
2024-07-29,2024-08-05,"ADA,APT,AR,ARB,ATOM,BCH,BONK,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,STETH,STX,TAO,UNI,VET,WIF,XLM,XMR,XRP","XRP,STETH,ADA,BCH,LINK,DOT,NEAR,UNI,LTC,PEPE,KAS,ICP,ETC,APT,FET,XMR,XLM,STX,FIL,RENDER,ATOM,HBAR,WIF,TAO,ARB,INJ,VET,IMX,AR,BONK",27,90.0,0.0046182486772486,Yellow,,53.92156862745098,,-0.216684740828305,-0.1591160971064111,0.0575686437218938,-0.1499956587120745,-0.1803971200265299,5483.998201748226,19.0
2024-08-05,2024-08-12,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,RETH,STETH,STX,SUI,TAO,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,LINK,DOT,BCH,LTC,UNI,NEAR,KAS,ICP,PEPE,ETC,XMR,XLM,APT,FET,FIL,STX,HBAR,ATOM,ARB,VET,RENDER,INJ,IMX,OP,TAO,RETH,SUI",27,90.0,0.0022223068783068,Orange,,35.294117647058826,,0.0095898258324298,-0.0041981111387337,-0.0137879369711636,0.0137576297468573,-0.0460948398717796,5486.354864298903,19.0
2024-08-12,2024-08-19,"ADA,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,SUI,TAO,UNI,VET,WIF,XLM,XMR,XRP","XRP,STETH,ADA,BCH,DOT,LINK,LTC,UNI,NEAR,KAS,PEPE,ICP,XLM,XMR,ETC,APT,SUI,FET,TAO,STX,FIL,ATOM,HBAR,ARB,VET,RENDER,INJ,IMX,WIF,OP",28,93.33333333333331,-0.004501943877551,Red,,5.88235294117647,,-0.0017332320197625,0.0021872490715641,0.0039204810913266,-0.0062230341122991,0.0218112431672452,5438.966321019474,19.0
2024-08-19,2024-08-26,"AAVE,ADA,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,SUI,TAO,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,BCH,DOT,LINK,LTC,UNI,NEAR,KAS,ICP,PEPE,APT,XMR,ETC,XLM,SUI,STX,FET,FIL,TAO,HBAR,VET,ARB,ATOM,RENDER,IMX,INJ,AAVE,OP",28,93.33333333333331,0.0011839387755102,Orange,,28.431372549019606,,0.1804900705331197,0.0847855457036484,-0.0957045248294713,0.0997209568729515,0.0499362529752744,5265.204742118077,19.0
2024-08-26,2024-09-02,"AAVE,ADA,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,RENDER,STETH,STX,SUI,TAO,UNI,VET,WIF,XLM,XMR,XRP","XRP,STETH,ADA,LINK,BCH,DOT,NEAR,UNI,LTC,KAS,ICP,PEPE,APT,FET,XMR,ETC,XLM,STX,SUI,TAO,RENDER,FIL,IMX,INJ,HBAR,ARB,VET,AAVE,ATOM,WIF",28,93.33333333333331,0.004726775510204,Yellow,,55.88235294117647,,-0.1560657321972331,-0.1096847704231187,0.0463809617741144,-0.1074926070539606,-0.1147998182844874,5380.180976245949,19.0
2024-09-02,2024-09-09,"AAVE,ADA,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,RENDER,STETH,STX,SUI,TAO,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,LINK,BCH,DOT,LTC,NEAR,UNI,KAS,ICP,XMR,PEPE,APT,FET,XLM,ETC,STX,SUI,IMX,FIL,TAO,RENDER,AAVE,HBAR,ARB,VET,ATOM,OP,INJ",28,93.33333333333331,-0.0020833265306122,Red,,12.745098039215684,,-3.1135133488587504e-06,-0.0478031411257482,-0.0478000276123993,-0.0447247342869662,-0.0549860904162394,5416.85883706191,19.0
2024-09-09,2024-09-16,"AAVE,ADA,APT,ARB,BCH,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,POL,RENDER,STETH,STX,SUI,TAO,UNI,VET,XLM,XMR,XRP","XRP,STETH,ADA,LINK,BCH,DOT,UNI,LTC,NEAR,KAS,ICP,XMR,PEPE,APT,FET,ETC,XLM,SUI,POL,STX,FIL,IMX,RENDER,AAVE,HBAR,TAO,ARB,OP,VET,INJ",27,90.0,-0.000642365079365,Red,,19.607843137254903,,0.0657580440658922,0.0599262905286445,-0.0058317535372476,0.0807118158784387,0.0114267313791247,5345.06510063798,19.0
2024-09-30,2024-10-07,"AAVE,ADA,APT,ARB,BCH,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,OP,PEPE,POL,RENDER,STETH,STX,SUI,TAO,UNI,WIF,XLM,XMR,XRP","XRP,STETH,ADA,LINK,BCH,DOT,NEAR,UNI,LTC,PEPE,SUI,ICP,FET,TAO,APT,KAS,POL,ETC,XLM,STX,IMX,XMR,RENDER,WIF,AAVE,FIL,OP,ARB,HBAR,INJ",28,93.33333333333331,0.0082648061224489,Green,,80.3921568627451,,-0.0774621612641334,-0.0553961499679523,0.022066011296181,-0.0434317679116642,-0.0833130414326244,5471.205835806912,20.0
2024-11-25,2024-12-02,"ADA,APT,ARB,ATOM,BCH,BONK,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,STETH,SUI,TAO,TIA,UNI,VET,WBT,WIF,XLM,XRP","XRP,ADA,STETH,XLM,DOT,LINK,BCH,SUI,PEPE,NEAR,LTC,APT,UNI,HBAR,ICP,POL,ETC,RENDER,FET,TAO,KAS,VET,BONK,ARB,WBT,FIL,ATOM,TIA,OM,WIF",26,86.66666666666667,0.0143392527472527,Green,,89.2156862745098,,0.110790439505536,0.0252586373033766,-0.0855318022021594,-0.0071848351423895,0.1009600730101643,5309.947746413664,20.0
2024-12-02,2024-12-09,"ADA,ALGO,APT,ARB,ATOM,BCH,BONK,DOT,ETC,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,STETH,STX,SUI,TAO,TIA,UNI,VET,XLM,XRP","XRP,ADA,STETH,XLM,DOT,LINK,BCH,SUI,PEPE,LTC,NEAR,HBAR,UNI,APT,ICP,ETC,POL,FET,TAO,RENDER,KAS,FIL,ALGO,ARB,VET,STX,TIA,ATOM,BONK,IMX",27,90.0,0.0216969153439153,Green,,93.1372549019608,,0.1598276147823847,0.0530551480166283,-0.1067724667657564,0.0403205803798452,0.0827691391691223,4658.068837302452,20.0
2024-12-09,2024-12-16,"AAVE,ADA,ALGO,APT,ARB,ATOM,BCH,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,STETH,STX,SUI,TAO,UNI,VET,XLM,XMR,XRP","XRP,ADA,STETH,LINK,DOT,XLM,HBAR,SUI,BCH,UNI,PEPE,LTC,NEAR,APT,ICP,POL,ETC,VET,FET,RENDER,TAO,FIL,KAS,ARB,AAVE,ALGO,XMR,STX,OM,ATOM",28,93.33333333333331,0.0384750765306122,Green,,96.07843137254902,,-0.0755065015002648,0.020036183252863,0.0955426847531279,0.0344358869526528,-0.0135631253799797,4223.587116540117,20.0
2024-12-16,2024-12-23,"AAVE,ADA,APT,ARB,BCH,BGB,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,STETH,STX,SUI,TAO,UNI,VET,XLM,XMR,XRP","XRP,ADA,STETH,LINK,SUI,DOT,XLM,HBAR,BCH,UNI,PEPE,LTC,NEAR,APT,ICP,AAVE,POL,ETC,RENDER,VET,FET,BGB,TAO,ARB,FIL,XMR,KAS,STX,ENA,OM",27,90.0,0.0067398042328042,YellowGreen,,70.58823529411765,,-0.1941532210477232,-0.1162611742554994,0.0778920467922238,-0.0919317182231675,-0.1730299049976069,4595.925393230682,20.0
2024-12-23,2024-12-30,"AAVE,ADA,APT,ARB,BCH,BGB,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,STETH,SUI,TAO,UNI,VET,WBT,XLM,XMR,XRP","XRP,STETH,ADA,LINK,SUI,XLM,DOT,HBAR,BCH,UNI,LTC,PEPE,NEAR,BGB,APT,AAVE,ICP,POL,ETC,VET,RENDER,XMR,WBT,OM,TAO,FET,ARB,ENA,FIL,KAS",26,86.66666666666667,0.002110956043956,Orange,,33.33333333333333,,0.0102169173193349,-0.0030742319339097,-0.0132911492532447,-0.015046399426259,0.0248608255482387,4878.462596355276,20.0
2024-12-30,2025-01-06,"AAVE,ADA,APT,ARB,BCH,BGB,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,STETH,SUI,TAO,UNI,VET,VIRTUAL,WBT,XLM,XMR,XRP","XRP,STETH,ADA,LINK,SUI,HBAR,DOT,XLM,BGB,BCH,UNI,PEPE,LTC,NEAR,AAVE,APT,ICP,POL,ETC,VET,VIRTUAL,WBT,XMR,RENDER,OM,TAO,FET,ARB,FIL,KAS",26,86.66666666666667,0.007081467032967,YellowGreen,,72.54901960784314,,0.1405955259456327,0.0332834309456537,-0.1073120949999789,0.0501918525406819,-0.0061695527760785,4690.129337967711,20.0
2025-01-06,2025-01-13,"AAVE,ADA,APT,ARB,BCH,BGB,DOT,ENA,ETC,FET,FIL,HBAR,ICP,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,STETH,SUI,TAO,TKX,UNI,VET,VIRTUAL,WBT,XLM,XRP","XRP,ADA,STETH,SUI,LINK,XLM,DOT,HBAR,BCH,UNI,PEPE,LTC,BGB,NEAR,ICP,APT,AAVE,TAO,POL,RENDER,ETC,FET,VET,VIRTUAL,ARB,ENA,OM,WBT,FIL,TKX",25,83.33333333333334,0.0090262228571428,Green,,83.33333333333334,,-0.1177474413222946,-0.0278237627339792,0.0899236785883154,-0.0397482324771132,0.0,4730.10835164956,20.0
2025-01-13,2025-01-20,"AAVE,ADA,ALGO,APT,ARB,BCH,BGB,DOT,ETC,FET,FIL,HBAR,ICP,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,STETH,SUI,TAO,TKX,UNI,VET,WBT,XLM,XMR,XRP","XRP,ADA,STETH,SUI,XLM,LINK,HBAR,DOT,BCH,BGB,UNI,LTC,PEPE,NEAR,APT,ICP,AAVE,WBT,ETC,POL,XMR,RENDER,OM,VET,TAO,FET,FIL,ARB,TKX,ALGO",25,83.33333333333334,0.0053331028571428,Yellow,,59.80392156862745,,0.0053956067132221,0.0505469054756912,0.045151298762469,0.0722098649652731,0.0,4700.931712695737,20.0
2025-01-20,2025-01-27,"AAVE,ADA,ALGO,APT,BCH,BGB,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,RENDER,STETH,SUI,TAO,UNI,VET,WBT,XLM,XMR,XRP","XRP,ADA,STETH,LINK,SUI,XLM,HBAR,DOT,LTC,BCH,UNI,BGB,PEPE,NEAR,APT,ICP,AAVE,ONDO,WBT,ETC,XMR,POL,VET,TAO,OM,RENDER,ALGO,KAS,FIL,FET",26,86.66666666666667,0.002407956043956,Orange,,36.27450980392157,,-0.006330457589023,0.0088258221738084,0.0151562797628314,0.0126083173911548,0.0,4885.075252952631,20.0
2025-01-27,2025-02-03,"AAVE,ADA,ALGO,APT,BCH,BGB,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,RENDER,STETH,SUI,TAO,UNI,VET,WBT,XLM,XMR,XRP","XRP,ADA,STETH,LINK,XLM,HBAR,SUI,DOT,LTC,BGB,BCH,UNI,PEPE,NEAR,AAVE,OM,APT,ONDO,ICP,WBT,XMR,ETC,POL,VET,TAO,RENDER,KAS,ALGO,FET,FIL",26,86.66666666666667,0.0073213901098901,YellowGreen,,76.47058823529412,,-0.1617100276653612,-0.0340192691194613,0.1276907585458999,-0.0485989558849447,0.0,4970.441302868838,20.0
2025-02-03,2025-02-10,"AAVE,ADA,ALGO,APT,BCH,BGB,CBBTC,DOT,ETC,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,RENDER,STETH,SUI,TAO,UNI,VET,WBT,XLM,XMR,XRP","XRP,ADA,STETH,LINK,XLM,SUI,HBAR,LTC,DOT,BGB,BCH,UNI,OM,PEPE,NEAR,XMR,WBT,ONDO,AAVE,ICP,APT,ETC,VET,KAS,TAO,POL,ALGO,RENDER,CBBTC,FIL",25,83.33333333333334,0.0049159485714285,Yellow,Orange,57.84313725490197,36.53846153846153,-0.0582261600433072,-0.0073160687700881,0.050910091273219,-0.0104515268144116,0.0,5160.720370509415,20.0
2025-02-10,2025-02-17,"AAVE,ADA,ALGO,APT,BCH,BGB,CBBTC,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,RENDER,STETH,SUI,TAO,TKX,UNI,VET,WBT,XLM,XMR,XRP","XRP,STETH,ADA,LINK,XLM,SUI,HBAR,LTC,BGB,DOT,BCH,OM,UNI,ONDO,XMR,PEPE,WBT,NEAR,AAVE,APT,ICP,ETC,TAO,POL,VET,CBBTC,ALGO,TKX,KAS,RENDER",24,80.0,-0.0022693214285714,Red,Red,10.784313725490197,1.9230769230769231,0.0439840254595537,-0.0028945132406859,-0.0468785387002397,-0.0041350189152655,0.0,5191.229920517479,20.0
2025-02-17,2025-02-24,"AAVE,ADA,ALGO,APT,BCH,BGB,CBBTC,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,RENDER,STETH,SUI,TAO,TKX,UNI,VET,WBT,XLM,XMR,XRP","XRP,ADA,STETH,LINK,XLM,SUI,LTC,HBAR,DOT,OM,BCH,BGB,UNI,XMR,PEPE,NEAR,ONDO,WBT,AAVE,APT,ICP,ETC,TAO,POL,KAS,VET,TKX,CBBTC,ALGO,RENDER",24,80.0,0.0004837619047619,Orange,Red,25.49019607843137,7.6923076923076925,0.0056332337192995,0.0012967352095906,-0.0043364985097089,0.0018524788708438,0.0,4960.149143105215,20.0
2025-02-24,2025-03-03,"AAVE,ADA,ALGO,APT,BCH,BGB,CBBTC,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,S,STETH,SUI,TAO,TKX,UNI,VET,WBT,XLM,XMR,XRP","XRP,ADA,STETH,LINK,SUI,XLM,LTC,HBAR,OM,DOT,BCH,BGB,UNI,XMR,NEAR,WBT,PEPE,AAVE,TAO,APT,ONDO,ICP,ETC,TKX,S,CBBTC,VET,KAS,POL,ALGO",24,80.0,-0.0019131428571428,Red,Red,13.725490196078432,5.769230769230769,0.0042412070232667,-0.0150128645737864,-0.0192540715970531,-0.0214469493911234,0.0,5035.879532506667,20.0
2025-03-03,2025-03-10,"AAVE,ADA,ALGO,APT,BCH,BGB,CBBTC,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,S,STETH,SUI,TAO,TKX,UNI,VET,WBT,XLM,XMR,XRP","XRP,ADA,STETH,HBAR,LINK,XLM,SUI,LTC,DOT,OM,BCH,BGB,UNI,WBT,XMR,NEAR,APT,ONDO,PEPE,ICP,AAVE,ETC,TAO,CBBTC,VET,POL,ALGO,TKX,S,KAS",24,80.0,0.0026741904761904,Orange,Orange,38.23529411764706,26.923076923076923,-0.2215511388792014,-0.1003301714408654,0.1212209674383359,-0.1433288163440935,0.0,4834.125152426563,20.0
2025-03-10,2025-03-17,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOT,ENA,ETC,FIL,FTN,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,STETH,SUI,TAO,TKX,UNI,VET,WBT,XLM,XMR,XRP","XRP,ADA,STETH,LINK,HBAR,XLM,SUI,LTC,BCH,DOT,OM,BGB,WBT,XMR,UNI,APT,NEAR,ETC,AAVE,ONDO,ICP,PEPE,CBBTC,ENA,TKX,VET,TAO,POL,FIL,FTN",23,76.66666666666667,-0.0032323850931677,Red,Red,8.823529411764707,1.9230769230769231,-0.0086379913328318,0.0161190915261389,0.0247570828589708,0.0230272736087699,0.0,4723.501150099958,20.0
2025-03-17,2025-03-24,"AAVE,ADA,APT,ATOM,BCH,BGB,CBBTC,DOT,ENA,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,PI,STETH,SUI,TAO,TKX,UNI,VET,WBT,XLM,XMR,XRP","XRP,ADA,STETH,PI,LINK,XLM,HBAR,SUI,LTC,OM,BCH,DOT,BGB,WBT,XMR,UNI,APT,NEAR,PEPE,ICP,ETC,ONDO,CBBTC,AAVE,TKX,VET,TAO,ATOM,KAS,ENA",23,76.66666666666667,-0.0006299627329192,Red,Red,20.588235294117645,11.538461538461538,0.0397879966894209,0.0269210450074702,-0.0128669516819507,0.0384586357249574,0.0,4731.462513185694,20.0
2025-03-24,2025-03-31,"AAVE,ADA,APT,ATOM,BCH,BGB,CBBTC,DOT,ETC,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,PI,STETH,SUI,TAO,TKX,UNI,VET,WBT,XLM,XMR,XRP","XRP,ADA,STETH,LINK,XLM,HBAR,SUI,LTC,DOT,BCH,PI,OM,BGB,WBT,UNI,XMR,APT,NEAR,PEPE,ICP,AAVE,TKX,ETC,ONDO,CBBTC,TAO,VET,ATOM,KAS,FIL",23,76.66666666666667,-0.0036674285714285,Red,Red,7.84313725490196,1.9230769230769231,-0.078790470829648,-0.0279985285753911,0.0507919422542569,-0.0399978979648444,0.0,4807.683768365972,20.0
